Open,High,Low,Close,Volume,VIX_Open,VIX_High,VIX_Low,VIX_Close,VIX_Volume,RETURN,RSI,EMA20,MACD,ATR,VOL_THRESHOLD,NEXT_DAY_RETURN,Target,RANGE,VIX_CHANGE,MOMENTUM_3,MOMENTUM_5
27416.970703125,27725.970703125,27370.279296875,27687.30078125,7800,19.81999969482422,20.469999313354492,16.770000457763672,17.899999618530273,0,0.013296032105475142,51.54157502506313,27450.713254625476,-232.0483482844793,431.3931262642569,0.01558090222201793,-0.0015086874919669757,1,355.69140625,-0.09687185196048886,0.01600673654008955,0.006543717300051988
27663.080078125,27872.23046875,27574.0703125,27645.529296875,10600,17.899999618530273,18.520000457763672,14.869999885559082,18.270000457763672,0,-0.0015086874919669757,50.958314754762625,27469.267163411143,-189.34203084271212,421.87648554895287,0.015260206488310607,0.006933549311594067,1,298.16015625,0.020670438386510837,0.01615334014429659,0.02857592358844796
27749.30078125,27903.009765625,27743.990234375,27837.2109375,16400,18.270000457763672,18.270000457763672,15.569999694824219,17.719999313354492,0,0.006933549311594067,53.555621013862066,27504.309427610082,-138.43407825765098,410.1339129204562,0.014733297593688079,-0.001000866365080677,1,159.01953125,-0.030104057505672466,0.018782423418972405,0.02150780469509428
27885.359375,27911.439453125,27712.73046875,27809.349609375,8400,17.719999313354492,18.059999465942383,16.139999389648438,17.40999984741211,0,-0.001000866365080677,53.11528593881506,27533.360873492453,-99.19388997724309,395.0321323100665,0.01420501154679628,0.005327359061107151,1,198.708984375,-0.0174943271983512,0.004408115803316237,0.02217480408310335
27849.5390625,28071.16015625,27828.609375,27957.5,17800,17.40999984741211,17.440000534057617,14.199999809265137,16.950000762939453,0,0.005327359061107151,55.22349688572863,27573.75507601698,-55.50147324071804,385.51630477899033,0.013789369749762687,-0.011217710475722065,0,242.55078125,-0.026421544428734345,0.011284671014067493,0.02318474601083298
27893.25,27903.2890625,27614.3203125,27643.880859375,8300,16.950000762939453,17.700000762939453,14.680000305175781,16.93000030517578,0,-0.011217710475722065,50.08887451540008,27580.433722051075,-45.655078488554864,382.49226068763386,0.013836416913868931,-0.004068556932984246,1,288.96875,-0.0011799679565444032,-0.006945023284087748,-0.0015682251664056457
27633.66015625,27675.939453125,27473.5390625,27531.41015625,7100,16.93000030517578,17.84000015258789,15.289999961853027,17.06999969482422,0,-0.004068556932984246,48.35257075011851,27575.7648110224,-46.39240275266275,369.62855568316,0.013425703717513698,0.0012077114761392949,1,202.400390625,0.008269308158584954,-0.009994460748959821,-0.004127941968464999
27447.400390625,27595.80078125,27363.720703125,27564.66015625,8600,17.06999969482422,17.969999313354492,16.90999984741211,17.280000686645508,0,0.0012077114761392949,48.91634253981995,27574.707224853602,-43.788968455282884,359.8036644290058,0.01305307819466891,-0.002102301222707492,1,232.080078125,0.01230234303313793,-0.014051322319592274,-0.009790879620157678
27619.310546875,27666.369140625,27354.349609375,27506.7109375,9000,17.280000686645508,17.719999313354492,16.600000381469727,17.1299991607666,0,-0.002102301222707492,47.9342748740654,27568.231387962784,-45.87295084673315,356.3905120590768,0.012956493157937262,0.011696364438337437,2,312.01953125,-0.008680643513795272,-0.004962035633592321,-0.010882623151063364
27553.029296875,27888.3203125,27467.23046875,27828.439453125,12500,17.1299991607666,17.709999084472656,16.440000534057617,16.65999984741211,0,0.011696364438337437,53.51426912650019,27593.013108454423,-21.317979099614604,361.01189289414276,0.012972768146134865,0.0007384812678632446,1,421.08984375,-0.027437205859936475,0.01078874257400031,-0.0046163121479030345
